action,cash,cost,date,expiry,lot_inferred,lot_size,open_interest,premium,qty,shares,spin_off_symbol,strike,ticker,volume
CALL_EXPIRED,411314.68838128203,0.0,2022-05-26,2022-05-26,,,,10.95,1150,1150,,1820.0,LT,
CALL_EXPIRED,1520312.8943085126,0.0,2022-05-26,2022-05-26,,,,10.9,2850,2850,,460.0,TATAMOTORS,
CALL_EXPIRED,134347.29519619935,0.0,2022-05-26,2022-05-26,,,,106.25,375,375,,7100.0,BAJFINANCE,
ASSIGNED,131351.58349875454,3546.9964999999997,2022-05-26,2022-05-26,,,,72.3,1500,1500,,2260.0,ADANIENT,
SELL_CALL,213249.26633746127,152.47849999999997,2022-05-27,2022-06-30,True,250,115250,37.75,1000,1000,,2720.0,RELIANCE,1394
SELL_CALL,822089.6361379782,100.96124,2022-05-27,2022-06-30,True,550,801900,20.6,1100,1100,,1440.0,HDFCBANK,3838
SELL_CALL,578754.8896679273,125.465225,2022-05-27,2022-06-30,True,1375,739750,10.85,2750,2750,,770.0,ICICIBANK,1575
SELL_CALL,543831.1397274089,138.56644999999997,2022-05-27,2022-06-30,True,150,377550,44.9,750,750,,3400.0,TCS,4889
SELL_CALL,407741.7104232221,28.51616,2022-05-27,2022-06-30,True,300,424200,1.2,1200,1200,,1800.0,INFY,407
SELL_CALL,446536.8821679562,123.4595,2022-05-27,2022-06-30,True,1500,4099500,6.5,4500,4500,,500.0,SBIN,4947
SELL_CALL,648986.7956393411,96.11336,2022-05-27,2022-06-30,True,1200,321600,8.85,2400,2400,,730.0,AXISBANK,716
SELL_PUT,2428885.6804116024,120.48931999999999,2022-05-27,2022-06-30,True,400,69600,23.65,1200,0,,1820.0,KOTAKBANK,442
SELL_CALL,417070.2472606661,43.034195000000004,2022-05-27,2022-06-30,True,575,397900,4.95,1150,1150,,1800.0,LT,940
SELL_CALL,1546811.9234274414,113.11507999999998,2022-05-27,2022-06-30,True,1425,2131800,9.2,2850,2850,,460.0,TATAMOTORS,2290
SELL_CALL,145775.48663087297,62.7116375,2022-05-27,2022-06-30,True,125,16625,30.55,375,375,,6900.0,BAJFINANCE,614
SELL_CALL,220082.93251751413,327.53135,2022-05-27,2022-06-30,True,500,420500,59.35,1500,1500,,2200.0,ADANIENT,1784
CALL_EXPIRED,214573.30407614648,0.0,2022-06-30,2022-06-30,,,,37.75,1000,1000,,2720.0,RELIANCE,
CALL_EXPIRED,827193.8867716301,0.0,2022-06-30,2022-06-30,,,,20.6,1100,1100,,1440.0,HDFCBANK,
CALL_EXPIRED,582348.3056197382,0.0,2022-06-30,2022-06-30,,,,10.85,2750,2750,,770.0,ICICIBANK,
CALL_EXPIRED,547207.7185304136,0.0,2022-06-30,2022-06-30,,,,44.9,750,750,,3400.0,TCS,
CALL_EXPIRED,429582.5751305597,0.0,2022-06-30,2022-06-30,,,,1.2,1200,1200,,1800.0,INFY,
CALL_EXPIRED,449309.3732243598,0.0,2022-06-30,2022-06-30,,,,6.5,4500,4500,,500.0,SBIN,
CALL_EXPIRED,653016.2726175885,0.0,2022-06-30,2022-06-30,,,,8.85,2400,2400,,730.0,AXISBANK,
ASSIGNED,257672.78417535825,2293.5404000000003,2022-06-30,2022-06-30,,,,23.65,1200,1200,,1820.0,KOTAKBANK,
CALL_EXPIRED,419659.7837056921,0.0,2022-06-30,2022-06-30,,,,4.95,1150,1150,,1800.0,LT,
CALL_EXPIRED,1556415.8831335697,0.0,2022-06-30,2022-06-30,,,,9.2,2850,2850,,460.0,TATAMOTORS,
CALL_EXPIRED,154180.58820045614,0.0,2022-06-30,2022-06-30,,,,30.55,375,375,,6900.0,BAJFINANCE,
CALL_EXPIRED,221449.3996256945,0.0,2022-06-30,2022-06-30,,,,59.35,1500,1500,,2200.0,ADANIENT,
SELL_CALL,227012.54606489628,66.1043,2022-07-01,2022-07-28,True,250,548500,12.45,1000,1000,,2740.0,RELIANCE,9941
SELL_CALL,840867.4588541704,69.79142000000002,2022-07-01,2022-07-28,True,550,559350,12.3,1100,1100,,1420.0,HDFCBANK,2174
SELL_CALL,596315.0025830924,71.01192499999999,2022-07-01,2022-07-28,True,1375,1934625,5.05,2750,2750,,750.0,ICICIBANK,2463
SELL_CALL,584398.2625784472,150.60080000000002,2022-07-01,2022-07-28,True,150,4050,49.6,750,750,,3440.0,TCS,38
SELL_CALL,430805.88819985924,27.491960000000002,2022-07-01,2022-07-28,True,300,197400,0.95,1200,1200,,1800.0,INFY,114
SELL_CALL,477430.6477650724,119.61875,2022-07-01,2022-07-28,True,1500,1633500,6.25,4500,4500,,490.0,SBIN,2533
SELL_CALL,656748.8189545731,35.8904,2022-07-01,2022-07-28,True,1200,172800,1.5,2400,2400,,730.0,AXISBANK,253
SELL_CALL,272903.6180334987,75.62936,2022-07-01,2022-07-28,True,400,505200,12.7,1200,1200,,1800.0,KOTAKBANK,1582
SELL_CALL,420820.7421648225,27.28712,2022-07-01,2022-07-28,True,300,132300,1.2,900,1150,,1800.0,LT,158
SELL_CALL,1568154.8200113622,62.519600000000004,2022-07-01,2022-07-28,True,1425,1479150,4.0,2850,2850,,460.0,TATAMOTORS,1205
SELL_CALL,155878.49587796818,29.361124999999998,2022-07-01,2022-07-28,True,125,1750,4.5,375,375,,6900.0,BAJFINANCE,12
SELL_CALL,317155.1755105186,351.344,2022-07-01,2022-07-28,True,500,21000,64.0,1500,1500,,2320.0,ADANIENT,47
CALL_EXPIRED,228127.67417411733,0.0,2022-07-28,2022-07-28,,,,12.45,1000,1000,,2740.0,RELIANCE,
CALL_EXPIRED,844997.9571713405,0.0,2022-07-28,2022-07-28,,,,12.3,1100,1100,,1420.0,HDFCBANK,
CALLED_AWAY,2659576.954094704,2167.259375,2022-07-28,2022-07-28,,,,5.05,2750,0,,750.0,ICICIBANK,
CALL_EXPIRED,593284.430374339,0.0,2022-07-28,2022-07-28,,,,49.6,750,750,,3440.0,TCS,
CALL_EXPIRED,432922.08734337386,0.0,2022-07-28,2022-07-28,,,,0.95,1200,1200,,1800.0,INFY,
CALLED_AWAY,2682460.5097028925,2315.36675,2022-07-28,2022-07-28,,,,6.25,4500,0,,490.0,SBIN,
CALL_EXPIRED,662384.1945556512,0.0,2022-07-28,2022-07-28,,,,1.5,2400,2400,,730.0,AXISBANK,
CALLED_AWAY,2431975.575676249,2268.596,2022-07-28,2022-07-28,,,,12.7,1200,0,,1800.0,KOTAKBANK,
CALLED_AWAY,2066513.191207401,1707.347,2022-07-28,2022-07-28,,,,1.2,900,250,,1800.0,LT,
SELL_RESIDUAL_SHARES,2515208.277660526,1617.413546875,2022-07-28,2022-07-28,,,,0,250,0,,1801.25,LT,
CALL_EXPIRED,1575857.889950524,0.0,2022-07-28,2022-07-28,,,,4.0,2850,2850,,460.0,TATAMOTORS,
CALLED_AWAY,2741431.2820957005,2712.918125,2022-07-28,2022-07-28,,,,4.5,375,0,,6900.0,BAJFINANCE,
CALLED_AWAY,3796576.436626366,3640.538,2022-07-28,2022-07-28,,,,64.0,1500,0,,2320.0,ADANIENT,
SELL_CALL,257113.7399297575,122.77669999999999,2022-07-29,2022-08-25,True,250,236000,29.05,1000,1000,,2640.0,RELIANCE,4738
SELL_CALL,857305.8158236268,65.09717,2022-07-29,2022-08-25,True,550,2130150,11.05,1100,1100,,1500.0,HDFCBANK,10265
SELL_PUT,2674764.597036831,73.35905,2022-07-29,2022-08-25,True,1375,765875,5.3,2750,0,,770.0,ICICIBANK,1000
SELL_CALL,614304.7941135229,95.165975,2022-07-29,2022-08-25,True,150,13200,27.95,750,750,,3440.0,TCS,680
SELL_CALL,434445.2375947918,28.51616,2022-07-29,2022-08-25,True,300,257400,1.2,1200,1200,,1800.0,INFY,944
SELL_PUT,2719902.8375994433,149.57659999999998,2022-07-29,2022-08-25,True,1500,220500,8.2,4500,0,,505.0,SBIN,535
SELL_CALL,678676.1408217072,78.9068,2022-07-29,2022-08-25,True,1200,465600,6.75,2400,2400,,770.0,AXISBANK,854
SELL_PUT,2457513.8526836256,109.01827999999999,2022-07-29,2022-08-25,True,400,151600,20.85,1200,0,,1740.0,KOTAKBANK,902
SELL_PUT,2531559.5687803985,77.47292000000002,2022-07-29,2022-08-25,True,300,72900,13.15,1200,0,,1720.0,LT,341
SELL_CALL,1606489.637796662,127.223435,2022-07-29,2022-08-25,True,1425,2386875,10.65,2850,2850,,470.0,TATAMOTORS,5475
SELL_PUT,2771246.2518198523,123.39548749999999,2022-07-29,2022-08-25,True,125,172500,77.95,375,0,,6700.0,BAJFINANCE,2551
SELL_PUT,3848582.230144543,198.48215,2022-07-29,2022-08-25,True,500,22500,34.15,1500,0,,2420.0,ADANIENT,25
CALL_EXPIRED,266253.8154898744,0.0,2022-08-25,2022-08-25,,,,29.05,1000,1000,,2640.0,RELIANCE,
CALL_EXPIRED,861072.8009155549,0.0,2022-08-25,2022-08-25,,,,11.05,1100,1100,,1500.0,HDFCBANK,
PUT_EXPIRED,2686517.4606888457,0.0,2022-08-25,2022-08-25,,,,5.3,2750,0,,770.0,ICICIBANK,
CALL_EXPIRED,617004.0374390824,0.0,2022-08-25,2022-08-25,,,,27.95,750,750,,3440.0,TCS,
CALL_EXPIRED,436354.18152480153,0.0,2022-08-25,2022-08-25,,,,1.2,1200,1200,,1800.0,INFY,
PUT_EXPIRED,2731854.037803172,0.0,2022-08-25,2022-08-25,,,,8.2,4500,0,,505.0,SBIN,
CALL_EXPIRED,681658.2305935655,0.0,2022-08-25,2022-08-25,,,,6.75,2400,2400,,770.0,AXISBANK,
PUT_EXPIRED,2468312.120787489,0.0,2022-08-25,2022-08-25,,,,20.85,1200,0,,1740.0,KOTAKBANK,
PUT_EXPIRED,2542683.192321622,0.0,2022-08-25,2022-08-25,,,,13.15,1200,0,,1720.0,LT,
CALL_EXPIRED,1613548.522041023,0.0,2022-08-25,2022-08-25,,,,10.65,2850,2850,,470.0,TATAMOTORS,
PUT_EXPIRED,2783423.0539877424,0.0,2022-08-25,2022-08-25,,,,77.95,375,0,,6700.0,BAJFINANCE,
PUT_EXPIRED,3865492.825661832,0.0,2022-08-25,2022-08-25,,,,34.15,1500,0,,2420.0,ADANIENT,
SELL_CALL,301229.23136926664,143.2607,2022-08-26,2022-09-29,True,250,88250,35.05,1000,1000,,2780.0,RELIANCE,2061
SELL_CALL,873658.8670069021,66.03602,2022-08-26,2022-09-29,True,550,735350,11.3,1100,1100,,1540.0,HDFCBANK,3177
SELL_PUT,2707741.3978711665,94.01374999999999,2022-08-26,2022-09-29,True,1375,644875,7.5,2750,0,,830.0,ICICIBANK,1104
SELL_CALL,645841.2621058822,121.9232,2022-08-26,2022-09-29,True,150,65250,38.4,750,750,,3380.0,TCS,660
SELL_CALL,438775.1444386075,31.588759999999997,2022-08-26,2022-09-29,True,300,427200,1.95,1200,1200,,1800.0,INFY,687
SELL_PUT,2756976.3543438753,107.32835,2022-08-26,2022-09-29,True,1500,172500,5.45,4500,0,,495.0,SBIN,586
SELL_CALL,702858.3514571709,95.70367999999999,2022-08-26,2022-09-29,True,1200,277200,8.8,2400,2400,,790.0,AXISBANK,727
SELL_PUT,2488538.0010764226,90.78752,2022-08-26,2022-09-29,True,400,72400,16.4,1200,0,,1780.0,KOTAKBANK,562
SELL_PUT,2559101.3653850383,77.67776,2022-08-26,2022-09-29,True,300,44700,13.2,1200,0,,1780.0,LT,448
SELL_CALL,1645610.1267271845,132.088385,2022-08-26,2022-09-29,True,1425,1992150,11.15,2850,2850,,490.0,TATAMOTORS,2747
SELL_PUT,2824423.075447898,161.6749625,2022-08-26,2022-09-29,True,125,49375,107.85,375,0,,6700.0,BAJFINANCE,773
SELL_PUT,3943651.8630827367,288.0143,2022-08-26,2022-09-29,True,500,401500,77.45,1000,0,,2900.0,ADANIENT,2122
CALL_EXPIRED,303021.365316832,0.0,2022-09-29,2022-09-29,,,,35.05,1000,1000,,2780.0,RELIANCE,
CALL_EXPIRED,878856.615270035,0.0,2022-09-29,2022-09-29,,,,11.3,1100,1100,,1540.0,HDFCBANK,
PUT_EXPIRED,2723850.8413614095,0.0,2022-09-29,2022-09-29,,,,7.5,2750,0,,830.0,ICICIBANK,
CALL_EXPIRED,649683.6317368015,0.0,2022-09-29,2022-09-29,,,,38.4,750,750,,3380.0,TCS,
CALL_EXPIRED,441385.59438771056,0.0,2022-09-29,2022-09-29,,,,1.95,1200,1200,,1800.0,INFY,
PUT_EXPIRED,2773378.7164081247,0.0,2022-09-29,2022-09-29,,,,5.45,4500,0,,495.0,SBIN,
CALL_EXPIRED,707039.938703038,0.0,2022-09-29,2022-09-29,,,,8.8,2400,2400,,790.0,AXISBANK,
ASSIGNED,365099.6637258483,2243.6516,2022-09-29,2022-09-29,,,,16.4,1200,1200,,1780.0,KOTAKBANK,
PUT_EXPIRED,2574326.4894917523,0.0,2022-09-29,2022-09-29,,,,13.2,1200,0,,1780.0,LT,
CALL_EXPIRED,1655400.5237585728,0.0,2022-09-29,2022-09-29,,,,11.15,2850,2850,,490.0,TATAMOTORS,
PUT_EXPIRED,2841226.705204506,0.0,2022-09-29,2022-09-29,,,,107.85,375,0,,6700.0,BAJFINANCE,
PUT_EXPIRED,3967114.2354065743,0.0,2022-09-29,2022-09-29,,,,77.45,1000,0,,2900.0,ADANIENT,
SELL_CALL,312942.1269896319,57.3986,2022-09-30,2022-10-27,True,250,208500,9.9,1000,1000,,2640.0,RELIANCE,1061
SELL_CALL,902190.4655363546,102.83894000000001,2022-09-30,2022-10-27,True,550,718300,21.1,1100,1100,,1460.0,HDFCBANK,6386
SELL_PUT,2738781.0017355704,72.42020000000001,2022-09-30,2022-10-27,True,1375,1386000,5.2,2750,0,,800.0,ICICIBANK,2518
SELL_CALL,657526.2357140352,49.973150000000004,2022-09-30,2022-10-27,True,150,5850,10.3,750,750,,3380.0,TCS,50
SELL_CALL,442611.9518865804,27.491960000000002,2022-09-30,2022-10-27,True,300,285300,0.95,1200,1200,,1800.0,INFY,246
SELL_PUT,2795148.26592942,95.80610000000001,2022-09-30,2022-10-27,True,1500,111000,4.7,4500,0,,495.0,SBIN,731
SELL_CALL,741042.7706757988,139.53944,2022-09-30,2022-10-27,True,1200,825600,14.15,2400,2400,,760.0,AXISBANK,2667
SELL_CALL,410016.6062581586,177.23,2022-09-30,2022-10-27,True,400,225200,37.5,1200,1200,,1860.0,KOTAKBANK,1805
SELL_PUT,2587105.3197567407,65.18252,2022-09-30,2022-10-27,True,300,14700,10.15,1200,0,,1720.0,LT,139
SELL_CALL,1666028.8843489073,58.62764000000001,2022-09-30,2022-10-27,True,1425,2214450,3.6,2850,2850,,460.0,TATAMOTORS,1885
SELL_PUT,2867778.6820116024,112.12928750000002,2022-09-30,2022-10-27,True,125,30125,69.15,375,0,,6700.0,BAJFINANCE,1068
SELL_PUT,4095427.76049904,459.7385,2022-09-30,2022-10-27,True,500,326000,127.75,1000,0,,3300.0,ADANIENT,3346
CALL_EXPIRED,314317.18861320615,0.0,2022-10-27,2022-10-27,,,,9.9,1000,1000,,2640.0,RELIANCE,
CALL_EXPIRED,906154.6729067315,0.0,2022-10-27,2022-10-27,,,,21.1,1100,1100,,1460.0,HDFCBANK,
PUT_EXPIRED,2750815.1522255917,0.0,2022-10-27,2022-10-27,,,,5.2,2750,0,,800.0,ICICIBANK,
CALL_EXPIRED,666426.2349337998,0.0,2022-10-27,2022-10-27,,,,10.3,750,750,,3380.0,TCS,
CALL_EXPIRED,464356.780200458,0.0,2022-10-27,2022-10-27,,,,0.95,1200,1200,,1800.0,INFY,
PUT_EXPIRED,2807430.0930827428,0.0,2022-10-27,2022-10-27,,,,4.7,4500,0,,495.0,SBIN,
CALLED_AWAY,2566379.5238070637,1919.3744000000002,2022-10-27,2022-10-27,,,,14.15,2400,0,,760.0,AXISBANK,
CALLED_AWAY,2641474.7820568755,2343.4292,2022-10-27,2022-10-27,,,,37.5,1200,0,,1860.0,KOTAKBANK,
PUT_EXPIRED,2598473.0102481525,0.0,2022-10-27,2022-10-27,,,,10.15,1200,0,,1720.0,LT,
CALL_EXPIRED,1673349.3828853997,0.0,2022-10-27,2022-10-27,,,,3.6,2850,2850,,460.0,TATAMOTORS,
PUT_EXPIRED,2880379.6458015284,0.0,2022-10-27,2022-10-27,,,,69.15,375,0,,6700.0,BAJFINANCE,
PUT_EXPIRED,4113422.990478958,0.0,2022-10-27,2022-10-27,,,,127.75,1000,0,,3300.0,ADANIENT,
SELL_CALL,339837.43479122146,110.82770000000001,2022-10-28,2022-11-24,True,250,363750,25.55,1000,1000,,2640.0,RELIANCE,6672
SELL_CALL,914093.3277087114,50.07557,2022-10-28,2022-11-24,True,550,535700,7.05,1100,1100,,1540.0,HDFCBANK,1892
SELL_PUT,2779318.2946049357,118.893275,2022-10-28,2022-11-24,True,1375,787875,10.15,2750,0,,880.0,ICICIBANK,1691
SELL_CALL,672666.162514636,44.468075,2022-10-28,2022-11-24,True,150,19650,8.15,750,750,,3380.0,TCS,459
SELL_CALL,465589.0628067796,27.491960000000002,2022-10-28,2022-11-24,True,300,412500,0.95,1200,1200,,1800.0,INFY,560
SELL_PUT,2851183.1469972287,171.0848,2022-10-28,2022-11-24,True,1500,2278500,9.6,4500,0,,550.0,SBIN,2529
SELL_PUT,2595360.792619474,120.69416,2022-10-28,2022-11-24,True,1200,1291200,11.85,2400,0,,870.0,AXISBANK,1083
SELL_PUT,2656064.787117962,71.32772,2022-10-28,2022-11-24,True,400,59600,11.65,1200,0,,1780.0,KOTAKBANK,464
SELL_PUT,2613649.875182383,73.37612,2022-10-28,2022-11-24,True,300,57300,12.15,1200,0,,1860.0,LT,404
SELL_CALL,1683272.305616779,56.195164999999996,2022-10-28,2022-11-24,True,1425,1273950,3.35,2850,2850,,460.0,TATAMOTORS,955
SELL_PUT,2909352.213968898,120.38689999999998,2022-10-28,2022-11-24,True,125,66000,75.6,375,0,,6600.0,BAJFINANCE,1125
SELL_PUT,4182788.820065788,257.672375,2022-10-28,2022-11-24,True,250,35500,54.85,1250,0,,3150.0,ADANIENT,389
CALL_EXPIRED,341418.7155166031,0.0,2022-11-24,2022-11-24,,,,25.55,1000,1000,,2640.0,RELIANCE,
CALLED_AWAY,2610562.3911691327,1784.2589,2022-11-24,2022-11-24,,,,7.05,1100,0,,1540.0,HDFCBANK,
PUT_EXPIRED,2792250.6028177124,0.0,2022-11-24,2022-11-24,,,,10.15,2750,0,,880.0,ICICIBANK,
CALLED_AWAY,3208137.7598478952,2658.35225,2022-11-24,2022-11-24,,,,8.15,750,0,,3380.0,TCS,
CALL_EXPIRED,467755.47220019205,0.0,2022-11-24,2022-11-24,,,,0.95,1200,1200,,1800.0,INFY,
PUT_EXPIRED,2864449.845993028,0.0,2022-11-24,2022-11-24,,,,9.6,4500,0,,550.0,SBIN,
PUT_EXPIRED,2607437.137296751,0.0,2022-11-24,2022-11-24,,,,11.85,2400,0,,870.0,AXISBANK,
PUT_EXPIRED,2668423.5905435313,0.0,2022-11-24,2022-11-24,,,,11.65,1200,0,,1780.0,KOTAKBANK,
PUT_EXPIRED,2625811.319883321,0.0,2022-11-24,2022-11-24,,,,12.15,1200,0,,1860.0,LT,
CALL_EXPIRED,1691104.6565585632,0.0,2022-11-24,2022-11-24,,,,3.35,2850,2850,,460.0,TATAMOTORS,
PUT_EXPIRED,2922889.5765673476,0.0,2022-11-24,2022-11-24,,,,75.6,375,0,,6600.0,BAJFINANCE,
PUT_EXPIRED,4202251.5474241655,0.0,2022-11-24,2022-11-24,,,,54.85,1250,0,,3150.0,ADANIENT,
SELL_CALL,367294.7572678276,112.0226,2022-11-25,2022-12-29,True,250,356250,25.9,1000,1000,,2720.0,RELIANCE,5489
SELL_PUT,2622558.282126061,62.46838999999999,2022-11-25,2022-12-29,True,550,421850,6.9,1650,0,,1540.0,HDFCBANK,1291
SELL_PUT,2807746.5282874866,74.2979,2022-11-25,2022-12-29,True,1375,578875,5.4,2750,0,,890.0,ICICIBANK,849
SELL_PUT,3222440.41306865,69.84262999999999,2022-11-25,2022-12-29,True,150,19350,15.05,900,0,,3220.0,TCS,291
SELL_CALL,473234.08781325957,42.0356,2022-11-25,2022-12-29,True,300,461100,4.5,1200,1200,,1800.0,INFY,3054
SELL_PUT,2887364.045333463,99.64685,2022-11-25,2022-12-29,True,1500,1902000,4.95,4500,0,,580.0,SBIN,1572
SELL_PUT,2616337.822606609,51.86792,2022-11-25,2022-12-29,True,1200,728400,3.45,2400,0,,830.0,AXISBANK,756
SELL_PUT,2682721.5708861714,70.30351999999999,2022-11-25,2022-12-29,True,400,226000,11.4,1200,0,,1840.0,KOTAKBANK,777
SELL_PUT,2638005.478365672,63.13412,2022-11-25,2022-12-29,True,300,93300,9.65,1200,0,,1940.0,LT,1021
SELL_CALL,1708700.8882932311,82.465895,2022-11-25,2022-12-29,True,1425,2284275,6.05,2850,2850,,460.0,TATAMOTORS,3114
SELL_PUT,2947631.3904353115,105.85606250000001,2022-11-25,2022-12-29,True,125,78875,64.25,375,0,,6400.0,BAJFINANCE,1121
SELL_PUT,4302721.315013779,364.14649999999995,2022-11-25,2022-12-29,True,250,49500,99.75,1000,0,,3750.0,ADANIENT,684
CALL_EXPIRED,369575.2439874129,0.0,2022-12-29,2022-12-29,,,,25.9,1000,1000,,2720.0,RELIANCE,
PUT_EXPIRED,2638841.4149924675,0.0,2022-12-29,2022-12-29,,,,6.9,1650,0,,1540.0,HDFCBANK,
PUT_EXPIRED,2825179.4715653895,0.0,2022-12-29,2022-12-29,,,,5.4,2750,0,,890.0,ICICIBANK,
PUT_EXPIRED,3242448.138257329,0.0,2022-12-29,2022-12-29,,,,15.05,900,0,,3220.0,TCS,
CALL_EXPIRED,476172.33844482567,0.0,2022-12-29,2022-12-29,,,,4.5,1200,1200,,1800.0,INFY,
PUT_EXPIRED,2905291.323710566,0.0,2022-12-29,2022-12-29,,,,4.95,4500,0,,580.0,SBIN,
PUT_EXPIRED,2632582.3334261626,0.0,2022-12-29,2022-12-29,,,,3.45,2400,0,,830.0,AXISBANK,
ASSIGNED,489059.76520748343,2318.4848,2022-12-29,2022-12-29,,,,11.4,1200,1200,,1840.0,KOTAKBANK,
PUT_EXPIRED,2654384.5209209113,0.0,2022-12-29,2022-12-29,,,,9.65,1200,0,,1940.0,LT,
CALL_EXPIRED,1719309.996118461,0.0,2022-12-29,2022-12-29,,,,6.05,2850,2850,,460.0,TATAMOTORS,
PUT_EXPIRED,2965932.8611399936,0.0,2022-12-29,2022-12-29,,,,64.25,375,0,,6400.0,BAJFINANCE,
PUT_EXPIRED,4329436.3677685615,0.0,2022-12-29,2022-12-29,,,,99.75,1000,0,,3750.0,ADANIENT,
SELL_CALL,387037.3966352668,83.17429999999999,2022-12-30,2023-01-25,True,250,319250,17.45,1000,1000,,2680.0,RELIANCE,3178
SELL_PUT,2653475.5871820487,71.48135,2022-12-30,2023-01-25,True,550,458700,8.5,1650,0,,1560.0,HDFCBANK,1121
SELL_PUT,2845975.762252579,92.42624,2022-12-30,2023-01-25,True,700,326200,7.2,2800,0,,860.0,ICICIBANK,1110
SELL_PUT,3263709.5829947763,93.6510125,2022-12-30,2023-01-25,True,175,431725,23.45,875,0,,3100.0,TCS,2287
SELL_CALL,477527.2590349801,27.901639999999993,2022-12-30,2023-01-25,True,400,408000,1.05,1200,1200,,1800.0,INFY,557
SELL_PUT,2922834.493159142,81.21125,2022-12-30,2023-01-25,True,1500,2833500,3.75,4500,0,,580.0,SBIN,2445
SELL_PUT,2648664.9238001015,76.44872000000001,2022-12-30,2023-01-25,True,1200,230400,6.45,2400,0,,890.0,AXISBANK,326
SELL_CALL,504469.8725354933,76.03904,2022-12-30,2023-01-25,True,400,200800,12.8,1200,1200,,1920.0,KOTAKBANK,1004
SELL_PUT,2669037.651034958,71.53255999999999,2022-12-30,2023-01-25,True,300,235200,11.7,1200,0,,2000.0,LT,1010
SELL_CALL,1721860.07150992,30.897425000000002,2022-12-30,2023-01-25,True,1425,1159950,0.75,2850,2850,,460.0,TATAMOTORS,706
SELL_PUT,2987042.0098799705,93.37362499999999,2022-12-30,2023-01-25,True,125,182875,54.5,375,0,,6200.0,BAJFINANCE,3420
SELL_PUT,4378066.639666596,186.4478,2022-12-30,2023-01-25,True,250,366250,47.7,1000,0,,3600.0,ADANIENT,3228
CALL_EXPIRED,388838.3011638607,0.0,2023-01-25,2023-01-25,,,,17.45,1000,1000,,2680.0,RELIANCE,
PUT_EXPIRED,2665822.3429297176,0.0,2023-01-25,2023-01-25,,,,8.5,1650,0,,1560.0,HDFCBANK,
ASSIGNED,448691.8762245029,2526.3548,2023-01-25,2023-01-25,,,,7.2,2800,2800,,860.0,ICICIBANK,
PUT_EXPIRED,3278895.7883049822,0.0,2023-01-25,2023-01-25,,,,23.45,875,0,,3100.0,TCS,
CALL_EXPIRED,479749.21745760133,0.0,2023-01-25,2023-01-25,,,,1.05,1200,1200,,1800.0,INFY,
ASSIGNED,323698.28598270426,2736.3035,2023-01-25,2023-01-25,,,,3.75,4500,4500,,580.0,SBIN,
PUT_EXPIRED,2660989.2952884063,0.0,2023-01-25,2023-01-25,,,,6.45,2400,0,,890.0,AXISBANK,
CALL_EXPIRED,506817.1962977098,0.0,2023-01-25,2023-01-25,,,,12.8,1200,1200,,1920.0,KOTAKBANK,
PUT_EXPIRED,2681456.8178506806,0.0,2023-01-25,2023-01-25,,,,11.7,1200,0,,2000.0,LT,
CALL_EXPIRED,1729871.97327276,0.0,2023-01-25,2023-01-25,,,,0.75,2850,2850,,460.0,TATAMOTORS,
ASSIGNED,673500.7782674436,2440.08875,2023-01-25,2023-01-25,,,,54.5,375,375,,6200.0,BAJFINANCE,
ASSIGNED,794672.7445693305,3765.2599999999998,2023-01-25,2023-01-25,,,,47.7,1000,1000,,3600.0,ADANIENT,
SELL_CALL,395093.8299574149,44.7668,2023-01-27,2023-02-23,True,250,179000,6.2,1000,1000,,2640.0,RELIANCE,929
SELL_PUT,2694276.156445632,118.79938999999999,2023-01-27,2023-02-23,True,550,35200,16.9,1650,0,,1570.0,HDFCBANK,391
SELL_CALL,461061.94976019574,65.66048,2023-01-27,2023-02-23,True,700,4671800,4.4,2800,2800,,900.0,ICICIBANK,8697
SELL_PUT,3294018.944334505,72.59089999999999,2023-01-27,2023-02-23,True,175,25375,16.4,875,0,,3260.0,TCS,203
SELL_CALL,480686.4945354376,26.467760000000002,2023-01-27,2023-02-23,True,400,194800,0.7,1200,1200,,1800.0,INFY,485
SELL_CALL,349320.6104882157,111.1691,2023-01-27,2023-02-23,True,1500,8080500,5.7,4500,4500,,600.0,SBIN,10111
SELL_PUT,2699323.0123748896,152.6492,2023-01-27,2023-02-23,True,1200,1401600,15.75,2400,0,,850.0,AXISBANK,5336
SELL_CALL,519182.330755485,65.5922,2023-01-27,2023-02-23,True,400,316000,10.25,1200,1200,,1840.0,KOTAKBANK,1381
SELL_PUT,2709810.0225384594,118.44092,2023-01-27,2023-02-23,True,300,57300,23.15,1200,0,,2060.0,LT,614
SELL_CALL,1763667.7440837233,137.926325,2023-01-27,2023-02-23,True,1425,3053775,11.75,2850,2850,,460.0,TATAMOTORS,16820
SELL_CALL,705585.2513437825,132.9973625,2023-01-27,2023-02-23,True,125,202500,85.45,375,375,,6200.0,BAJFINANCE,6242
SELL_CALL,825598.797782017,128.9219,2023-01-27,2023-02-23,True,250,727500,30.85,1000,1000,,3600.0,ADANIENT,12810
CALL_EXPIRED,397034.60478771594,0.0,2023-02-23,2023-02-23,,,,6.2,1000,1000,,2640.0,RELIANCE,
PUT_EXPIRED,2707510.945130825,0.0,2023-02-23,2023-02-23,,,,16.9,1650,0,,1570.0,HDFCBANK,
CALL_EXPIRED,463326.7723401904,0.0,2023-02-23,2023-02-23,,,,4.4,2800,2800,,900.0,ICICIBANK,
